Time:512Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
0.0000000000,0,-7.0000000000,30.0000000000,53.0000000000,,,
0.0019531250,0,-26.0000000000,30.0000000000,53.0000000000,,,
0.0039062500,0,-22.0000000000,30.0000000000,53.0000000000,,,
0.0058593750,0,5.0000000000,30.0000000000,53.0000000000,,,
0.0078125000,0,26.0000000000,30.0000000000,53.0000000000,,,
0.0097656250,0,32.0000000000,30.0000000000,53.0000000000,,,
0.0117187500,0,23.0000000000,30.0000000000,53.0000000000,,,
0.0136718750,0,17.0000000000,30.0000000000,53.0000000000,,,
0.0156250000,0,35.0000000000,30.0000000000,53.0000000000,,,
0.0175781250,0,59.0000000000,30.0000000000,53.0000000000,,,
0.0195312500,0,71.0000000000,30.0000000000,53.0000000000,,,
0.0214843750,0,64.0000000000,30.0000000000,53.0000000000,,,
0.0234375000,0,54.0000000000,30.0000000000,53.0000000000,,,
0.0253906250,0,58.0000000000,30.0000000000,53.0000000000,,,
0.0273437500,0,84.0000000000,30.0000000000,53.0000000000,,,
0.0292968750,0,97.0000000000,30.0000000000,53.0000000000,,,
0.0312500000,0,85.0000000000,30.0000000000,53.0000000000,,,
0.0332031250,0,65.0000000000,30.0000000000,53.0000000000,,,
0.0351562500,0,51.0000000000,30.0000000000,53.0000000000,,,
0.0371093750,0,51.0000000000,30.0000000000,53.0000000000,,,
0.0390625000,0,57.0000000000,30.0000000000,53.0000000000,,,
0.0410156250,0,38.0000000000,30.0000000000,53.0000000000,,,
0.0429687500,0,9.0000000000,30.0000000000,53.0000000000,,,
0.0449218750,0,-2.0000000000,30.0000000000,53.0000000000,,,
0.0468750000,0,-12.0000000000,30.0000000000,53.0000000000,,,
0.0488281250,0,-21.0000000000,30.0000000000,53.0000000000,,,
0.0507812500,0,-4.0000000000,30.0000000000,53.0000000000,,,
0.0527343750,0,32.0000000000,30.0000000000,53.0000000000,,,
0.0546875000,0,49.0000000000,30.0000000000,53.0000000000,,,
0.0566406250,0,57.0000000000,30.0000000000,53.0000000000,,,
