Time:512Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
0.0000000000,0,-3.0000000000,47.0000000000,41.0000000000,,,
0.0019531250,0,-4.0000000000,47.0000000000,41.0000000000,,,
0.0039062500,0,-19.0000000000,47.0000000000,41.0000000000,,,
0.0058593750,0,-14.0000000000,47.0000000000,41.0000000000,,,
0.0078125000,0,-6.0000000000,47.0000000000,41.0000000000,,,
0.0097656250,0,-7.0000000000,47.0000000000,41.0000000000,,,
0.0117187500,0,-7.0000000000,47.0000000000,41.0000000000,,,
0.0136718750,0,-12.0000000000,47.0000000000,41.0000000000,,,
0.0156250000,0,-17.0000000000,47.0000000000,41.0000000000,,,
0.0175781250,0,-22.0000000000,47.0000000000,41.0000000000,,,
0.0195312500,0,-9.0000000000,47.0000000000,41.0000000000,,,
0.0214843750,0,18.0000000000,47.0000000000,41.0000000000,,,
0.0234375000,0,17.0000000000,47.0000000000,41.0000000000,,,
0.0253906250,0,-9.0000000000,47.0000000000,41.0000000000,,,
0.0273437500,0,-8.0000000000,47.0000000000,41.0000000000,,,
0.0292968750,0,-2.0000000000,47.0000000000,41.0000000000,,,
0.0312500000,0,4.0000000000,47.0000000000,41.0000000000,,,
0.0332031250,0,13.0000000000,47.0000000000,41.0000000000,,,
0.0351562500,0,18.0000000000,47.0000000000,41.0000000000,,,
0.0371093750,0,3.0000000000,47.0000000000,41.0000000000,,,
0.0390625000,0,-11.0000000000,47.0000000000,41.0000000000,,,
0.0410156250,0,-9.0000000000,47.0000000000,41.0000000000,,,
0.0429687500,0,-8.0000000000,47.0000000000,41.0000000000,,,
0.0449218750,0,1.0000000000,47.0000000000,41.0000000000,,,
0.0468750000,0,12.0000000000,47.0000000000,41.0000000000,,,
0.0488281250,0,0.0000000000,47.0000000000,41.0000000000,,,
0.0507812500,0,-34.0000000000,47.0000000000,41.0000000000,,,
0.0527343750,0,-98.0000000000,47.0000000000,41.0000000000,,,
0.0546875000,0,-155.0000000000,47.0000000000,41.0000000000,,,
0.0566406250,0,-123.0000000000,47.0000000000,41.0000000000,,,
0.0585937500,0,-23.0000000000,47.0000000000,41.0000000000,,,
0.0605468750,0,58.0000000000,47.0000000000,41.0000000000,,,
0.0625000000,1,81.0000000000,47.0000000000,41.0000000000,,,
0.0644531250,1,55.0000000000,47.0000000000,41.0000000000,,,
0.0664062500,1,41.0000000000,47.0000000000,41.0000000000,,,
0.0683593750,1,54.0000000000,47.0000000000,41.0000000000,,,
0.0703125000,1,83.0000000000,47.0000000000,41.0000000000,,,
0.0722656250,1,101.0000000000,47.0000000000,41.0000000000,,,
0.0742187500,1,100.0000000000,47.0000000000,41.0000000000,,,
0.0761718750,1,81.0000000000,47.0000000000,41.0000000000,,,
0.0781250000,1,37.0000000000,47.0000000000,41.0000000000,,,
0.0800781250,1,2.0000000000,47.0000000000,41.0000000000,,,
0.0820312500,1,13.0000000000,47.0000000000,41.0000000000,,,
0.0839843750,1,72.0000000000,47.0000000000,41.0000000000,,,
0.0859375000,1,130.0000000000,47.0000000000,41.0000000000,,,
0.0878906250,1,151.0000000000,47.0000000000,41.0000000000,,,
0.0898437500,1,133.0000000000,47.0000000000,41.0000000000,,,
0.0917968750,1,106.0000000000,47.0000000000,41.0000000000,,,
0.0937500000,1,77.0000000000,47.0000000000,41.0000000000,,,
0.0957031250,1,48.0000000000,47.0000000000,41.0000000000,,,
0.0976562500,1,48.0000000000,47.0000000000,41.0000000000,,,
0.0996093750,1,96.0000000000,47.0000000000,41.0000000000,,,
0.1015625000,1,131.0000000000,47.0000000000,41.0000000000,,,
0.1035156250,1,108.0000000000,47.0000000000,41.0000000000,,,
0.1054687500,1,70.0000000000,47.0000000000,41.0000000000,,,
0.1074218750,1,41.0000000000,47.0000000000,41.0000000000,,,
0.1093750000,1,33.0000000000,47.0000000000,41.0000000000,,,
0.1113281250,1,53.0000000000,47.0000000000,41.0000000000,,,
0.1132812500,1,81.0000000000,47.0000000000,41.0000000000,,,
0.1152343750,1,87.0000000000,47.0000000000,41.0000000000,,,
0.1171875000,1,71.0000000000,47.0000000000,41.0000000000,,,
0.1191406250,1,43.0000000000,47.0000000000,41.0000000000,,,
0.1210937500,1,35.0000000000,47.0000000000,41.0000000000,,,
0.1230468750,1,41.0000000000,47.0000000000,41.0000000000,,,
0.1250000000,2,48.0000000000,47.0000000000,41.0000000000,,,
0.1269531250,2,42.0000000000,47.0000000000,41.0000000000,,,
0.1289062500,2,33.0000000000,47.0000000000,41.0000000000,,,
0.1308593750,2,41.0000000000,47.0000000000,41.0000000000,,,
0.1328125000,2,55.0000000000,47.0000000000,41.0000000000,,,
0.1347656250,2,49.0000000000,47.0000000000,41.0000000000,,,
0.1367187500,2,32.0000000000,47.0000000000,41.0000000000,,,
0.1386718750,2,38.0000000000,47.0000000000,41.0000000000,,,
0.1406250000,2,67.0000000000,47.0000000000,41.0000000000,,,
0.1425781250,2,71.0000000000,47.0000000000,41.0000000000,,,
0.1445312500,2,50.0000000000,47.0000000000,41.0000000000,,,
0.1464843750,2,43.0000000000,47.0000000000,41.0000000000,,,
0.1484375000,2,60.0000000000,47.0000000000,41.0000000000,,,
0.1503906250,2,73.0000000000,47.0000000000,41.0000000000,,,
0.1523437500,2,71.0000000000,47.0000000000,41.0000000000,,,
0.1542968750,2,88.0000000000,47.0000000000,41.0000000000,,,
0.1562500000,2,118.0000000000,47.0000000000,41.0000000000,,,
0.1582031250,2,136.0000000000,47.0000000000,41.0000000000,,,
0.1601562500,2,124.0000000000,47.0000000000,41.0000000000,,,
0.1621093750,2,80.0000000000,47.0000000000,41.0000000000,,,
0.1640625000,2,66.0000000000,47.0000000000,41.0000000000,,,
0.1660156250,2,82.0000000000,47.0000000000,41.0000000000,,,
0.1679687500,2,83.0000000000,47.0000000000,41.0000000000,,,
0.1699218750,2,66.0000000000,47.0000000000,41.0000000000,,,
0.1718750000,2,45.0000000000,47.0000000000,41.0000000000,,,
0.1738281250,2,37.0000000000,47.0000000000,41.0000000000,,,
0.1757812500,2,32.0000000000,47.0000000000,41.0000000000,,,
0.1777343750,2,26.0000000000,47.0000000000,41.0000000000,,,
0.1796875000,2,36.0000000000,47.0000000000,41.0000000000,,,
0.1816406250,2,109.0000000000,47.0000000000,41.0000000000,,,
0.1835937500,2,212.0000000000,47.0000000000,41.0000000000,,,
0.1855468750,2,264.0000000000,47.0000000000,41.0000000000,,,
0.1875000000,3,243.0000000000,47.0000000000,41.0000000000,,,
0.1894531250,3,177.0000000000,47.0000000000,41.0000000000,,,
0.1914062500,3,140.0000000000,47.0000000000,41.0000000000,,,
0.1933593750,3,140.0000000000,47.0000000000,41.0000000000,,,
0.1953125000,3,129.0000000000,47.0000000000,41.0000000000,,,
0.1972656250,3,81.0000000000,47.0000000000,41.0000000000,,,
0.1992187500,3,27.0000000000,47.0000000000,41.0000000000,,,
0.2011718750,3,-13.0000000000,47.0000000000,41.0000000000,,,
0.2031250000,3,-38.0000000000,47.0000000000,41.0000000000,,,
0.2050781250,3,-43.0000000000,47.0000000000,41.0000000000,,,
0.2070312500,3,-28.0000000000,47.0000000000,41.0000000000,,,
0.2089843750,3,-23.0000000000,47.0000000000,41.0000000000,,,
0.2109375000,3,-12.0000000000,47.0000000000,41.0000000000,,,
0.2128906250,3,-1.0000000000,47.0000000000,41.0000000000,,,
0.2148437500,3,-9.0000000000,47.0000000000,41.0000000000,,,
0.2167968750,3,-13.0000000000,47.0000000000,41.0000000000,,,
0.2187500000,3,-22.0000000000,47.0000000000,41.0000000000,,,
0.2207031250,3,-26.0000000000,47.0000000000,41.0000000000,,,
0.2226562500,3,-22.0000000000,47.0000000000,41.0000000000,,,
0.2246093750,3,-18.0000000000,47.0000000000,41.0000000000,,,
0.2265625000,3,-24.0000000000,47.0000000000,41.0000000000,,,
0.2285156250,3,-27.0000000000,47.0000000000,41.0000000000,,,
0.2304687500,3,-33.0000000000,47.0000000000,41.0000000000,,,
0.2324218750,3,-21.0000000000,47.0000000000,41.0000000000,,,
0.2343750000,3,-3.0000000000,47.0000000000,41.0000000000,,,
0.2363281250,3,-17.0000000000,47.0000000000,41.0000000000,,,
0.2382812500,3,-24.0000000000,47.0000000000,41.0000000000,,,
0.2402343750,3,-1.0000000000,47.0000000000,41.0000000000,,,
0.2421875000,3,33.0000000000,47.0000000000,41.0000000000,,,
0.2441406250,3,44.0000000000,47.0000000000,41.0000000000,,,
0.2460937500,3,35.0000000000,47.0000000000,41.0000000000,,,
0.2480468750,3,9.0000000000,47.0000000000,41.0000000000,,,
0.2500000000,4,2.0000000000,47.0000000000,41.0000000000,,,
0.2519531250,4,7.0000000000,47.0000000000,41.0000000000,,,
0.2539062500,4,12.0000000000,47.0000000000,41.0000000000,,,
0.2558593750,4,27.0000000000,47.0000000000,41.0000000000,,,
0.2578125000,4,55.0000000000,47.0000000000,41.0000000000,,,
0.2597656250,4,66.0000000000,47.0000000000,41.0000000000,,,
0.2617187500,4,51.0000000000,47.0000000000,41.0000000000,,,
0.2636718750,4,20.0000000000,47.0000000000,41.0000000000,,,
0.2656250000,4,21.0000000000,47.0000000000,41.0000000000,,,
0.2675781250,4,32.0000000000,47.0000000000,41.0000000000,,,
0.2695312500,4,35.0000000000,47.0000000000,41.0000000000,,,
0.2714843750,4,65.0000000000,47.0000000000,41.0000000000,,,
0.2734375000,4,87.0000000000,47.0000000000,41.0000000000,,,
0.2753906250,4,70.0000000000,47.0000000000,41.0000000000,,,
0.2773437500,4,48.0000000000,47.0000000000,41.0000000000,,,
0.2792968750,4,59.0000000000,47.0000000000,41.0000000000,,,
0.2812500000,4,98.0000000000,47.0000000000,41.0000000000,,,
0.2832031250,4,100.0000000000,47.0000000000,41.0000000000,,,
0.2851562500,4,69.0000000000,47.0000000000,41.0000000000,,,
0.2871093750,4,67.0000000000,47.0000000000,41.0000000000,,,
0.2890625000,4,100.0000000000,47.0000000000,41.0000000000,,,
0.2910156250,4,101.0000000000,47.0000000000,41.0000000000,,,
0.2929687500,4,70.0000000000,47.0000000000,41.0000000000,,,
0.2949218750,4,51.0000000000,47.0000000000,41.0000000000,,,
0.2968750000,4,41.0000000000,47.0000000000,41.0000000000,,,
0.2988281250,4,49.0000000000,47.0000000000,41.0000000000,,,
0.3007812500,4,91.0000000000,47.0000000000,41.0000000000,,,
0.3027343750,4,146.0000000000,47.0000000000,41.0000000000,,,
0.3046875000,4,177.0000000000,47.0000000000,41.0000000000,,,
0.3066406250,4,194.0000000000,47.0000000000,41.0000000000,,,
0.3085937500,4,197.0000000000,47.0000000000,41.0000000000,,,
0.3105468750,4,229.0000000000,47.0000000000,41.0000000000,,,
0.3125000000,5,297.0000000000,47.0000000000,41.0000000000,,,
0.3144531250,5,349.0000000000,47.0000000000,41.0000000000,,,
0.3164062500,5,360.0000000000,47.0000000000,41.0000000000,,,
0.3183593750,5,342.0000000000,47.0000000000,41.0000000000,,,
0.3203125000,5,314.0000000000,47.0000000000,41.0000000000,,,
0.3222656250,5,322.0000000000,47.0000000000,41.0000000000,,,
0.3242187500,5,368.0000000000,47.0000000000,41.0000000000,,,
0.3261718750,5,417.0000000000,47.0000000000,41.0000000000,,,
0.3281250000,5,436.0000000000,47.0000000000,41.0000000000,,,
0.3300781250,5,472.0000000000,47.0000000000,41.0000000000,,,
0.3320312500,5,514.0000000000,47.0000000000,41.0000000000,,,
0.3339843750,5,512.0000000000,47.0000000000,41.0000000000,,,
0.3359375000,5,488.0000000000,47.0000000000,41.0000000000,,,
0.3378906250,5,513.0000000000,47.0000000000,41.0000000000,,,
0.3398437500,5,556.0000000000,47.0000000000,41.0000000000,,,
0.3417968750,5,576.0000000000,47.0000000000,41.0000000000,,,
0.3437500000,5,564.0000000000,47.0000000000,41.0000000000,,,
0.3457031250,5,547.0000000000,47.0000000000,41.0000000000,,,
0.3476562500,5,553.0000000000,47.0000000000,41.0000000000,,,
0.3496093750,5,586.0000000000,47.0000000000,41.0000000000,,,
0.3515625000,5,614.0000000000,47.0000000000,41.0000000000,,,
0.3535156250,5,625.0000000000,47.0000000000,41.0000000000,,,
0.3554687500,5,611.0000000000,47.0000000000,41.0000000000,,,
0.3574218750,5,587.0000000000,47.0000000000,41.0000000000,,,
0.3593750000,5,593.0000000000,47.0000000000,41.0000000000,,,
0.3613281250,5,588.0000000000,47.0000000000,41.0000000000,,,
0.3632812500,5,553.0000000000,47.0000000000,41.0000000000,,,
0.3652343750,5,516.0000000000,47.0000000000,41.0000000000,,,
0.3671875000,5,508.0000000000,47.0000000000,41.0000000000,,,
0.3691406250,5,497.0000000000,47.0000000000,41.0000000000,,,
0.3710937500,5,487.0000000000,47.0000000000,41.0000000000,,,
0.3730468750,5,488.0000000000,47.0000000000,41.0000000000,,,
0.3750000000,6,466.0000000000,47.0000000000,41.0000000000,,,
0.3769531250,6,425.0000000000,47.0000000000,41.0000000000,,,
0.3789062500,6,409.0000000000,47.0000000000,41.0000000000,,,
0.3808593750,6,391.0000000000,47.0000000000,41.0000000000,,,
0.3828125000,6,371.0000000000,47.0000000000,41.0000000000,,,
0.3847656250,6,388.0000000000,47.0000000000,41.0000000000,,,
0.3867187500,6,400.0000000000,47.0000000000,41.0000000000,,,
0.3886718750,6,387.0000000000,47.0000000000,41.0000000000,,,
0.3906250000,6,371.0000000000,47.0000000000,41.0000000000,,,
0.3925781250,6,370.0000000000,47.0000000000,41.0000000000,,,
0.3945312500,6,410.0000000000,47.0000000000,41.0000000000,,,
0.3964843750,6,428.0000000000,47.0000000000,41.0000000000,,,
0.3984375000,6,386.0000000000,47.0000000000,41.0000000000,,,
0.4003906250,6,323.0000000000,47.0000000000,41.0000000000,,,
