Time:512Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
0.0000000000,0,-8.0000000000,51.0000000000,60.0000000000,,,
0.0019531250,0,-12.0000000000,51.0000000000,60.0000000000,,,
0.0039062500,0,-14.0000000000,51.0000000000,60.0000000000,,,
0.0058593750,0,-11.0000000000,51.0000000000,60.0000000000,,,
0.0078125000,0,-2.0000000000,51.0000000000,60.0000000000,,,
0.0097656250,0,7.0000000000,51.0000000000,60.0000000000,,,
0.0117187500,0,18.0000000000,51.0000000000,60.0000000000,,,
0.0136718750,0,11.0000000000,51.0000000000,60.0000000000,,,
0.0156250000,0,-2.0000000000,51.0000000000,60.0000000000,,,
0.0175781250,0,-6.0000000000,51.0000000000,60.0000000000,,,
0.0195312500,0,-3.0000000000,51.0000000000,60.0000000000,,,
0.0214843750,0,0.0000000000,51.0000000000,60.0000000000,,,
0.0234375000,0,8.0000000000,51.0000000000,60.0000000000,,,
0.0253906250,0,9.0000000000,51.0000000000,60.0000000000,,,
0.0273437500,0,8.0000000000,51.0000000000,60.0000000000,,,
0.0292968750,0,6.0000000000,51.0000000000,60.0000000000,,,
0.0312500000,0,10.0000000000,51.0000000000,60.0000000000,,,
0.0332031250,0,32.0000000000,51.0000000000,60.0000000000,,,
0.0351562500,0,49.0000000000,51.0000000000,60.0000000000,,,
0.0371093750,0,61.0000000000,51.0000000000,60.0000000000,,,
0.0390625000,0,86.0000000000,51.0000000000,60.0000000000,,,
0.0410156250,0,92.0000000000,51.0000000000,60.0000000000,,,
0.0429687500,0,82.0000000000,51.0000000000,60.0000000000,,,
0.0449218750,0,69.0000000000,51.0000000000,60.0000000000,,,
0.0468750000,0,73.0000000000,51.0000000000,60.0000000000,,,
0.0488281250,0,92.0000000000,51.0000000000,60.0000000000,,,
0.0507812500,0,102.0000000000,51.0000000000,60.0000000000,,,
0.0527343750,0,82.0000000000,51.0000000000,60.0000000000,,,
0.0546875000,0,58.0000000000,51.0000000000,60.0000000000,,,
0.0566406250,0,51.0000000000,51.0000000000,60.0000000000,,,
0.0585937500,0,49.0000000000,51.0000000000,60.0000000000,,,
0.0605468750,0,55.0000000000,51.0000000000,60.0000000000,,,
0.0625000000,1,72.0000000000,51.0000000000,60.0000000000,,,
0.0644531250,1,74.0000000000,51.0000000000,60.0000000000,,,
0.0664062500,1,76.0000000000,51.0000000000,60.0000000000,,,
0.0683593750,1,68.0000000000,51.0000000000,60.0000000000,,,
0.0703125000,1,58.0000000000,51.0000000000,60.0000000000,,,
0.0722656250,1,57.0000000000,51.0000000000,60.0000000000,,,
0.0742187500,1,60.0000000000,51.0000000000,60.0000000000,,,
0.0761718750,1,81.0000000000,51.0000000000,60.0000000000,,,
0.0781250000,1,98.0000000000,51.0000000000,60.0000000000,,,
0.0800781250,1,93.0000000000,51.0000000000,60.0000000000,,,
0.0820312500,1,80.0000000000,51.0000000000,60.0000000000,,,
0.0839843750,1,68.0000000000,51.0000000000,60.0000000000,,,
0.0859375000,1,58.0000000000,51.0000000000,60.0000000000,,,
0.0878906250,1,25.0000000000,51.0000000000,60.0000000000,,,
0.0898437500,1,-6.0000000000,51.0000000000,60.0000000000,,,
0.0917968750,1,0.0000000000,51.0000000000,60.0000000000,,,
0.0937500000,1,25.0000000000,51.0000000000,60.0000000000,,,
0.0957031250,1,32.0000000000,51.0000000000,60.0000000000,,,
0.0976562500,1,23.0000000000,51.0000000000,60.0000000000,,,
0.0996093750,1,26.0000000000,51.0000000000,60.0000000000,,,
0.1015625000,1,54.0000000000,51.0000000000,60.0000000000,,,
0.1035156250,1,86.0000000000,51.0000000000,60.0000000000,,,
0.1054687500,1,112.0000000000,51.0000000000,60.0000000000,,,
0.1074218750,1,121.0000000000,51.0000000000,60.0000000000,,,
0.1093750000,1,107.0000000000,51.0000000000,60.0000000000,,,
0.1113281250,1,87.0000000000,51.0000000000,60.0000000000,,,
0.1132812500,1,99.0000000000,51.0000000000,60.0000000000,,,
0.1152343750,1,112.0000000000,51.0000000000,60.0000000000,,,
0.1171875000,1,106.0000000000,51.0000000000,60.0000000000,,,
0.1191406250,1,108.0000000000,51.0000000000,60.0000000000,,,
0.1210937500,1,113.0000000000,51.0000000000,60.0000000000,,,
0.1230468750,1,102.0000000000,51.0000000000,60.0000000000,,,
0.1250000000,2,89.0000000000,51.0000000000,60.0000000000,,,
0.1269531250,2,99.0000000000,51.0000000000,60.0000000000,,,
0.1289062500,2,124.0000000000,51.0000000000,60.0000000000,,,
0.1308593750,2,134.0000000000,51.0000000000,60.0000000000,,,
0.1328125000,2,135.0000000000,51.0000000000,60.0000000000,,,
0.1347656250,2,148.0000000000,51.0000000000,60.0000000000,,,
0.1367187500,2,166.0000000000,51.0000000000,60.0000000000,,,
0.1386718750,2,167.0000000000,51.0000000000,60.0000000000,,,
0.1406250000,2,164.0000000000,51.0000000000,60.0000000000,,,
0.1425781250,2,176.0000000000,51.0000000000,60.0000000000,,,
0.1445312500,2,186.0000000000,51.0000000000,60.0000000000,,,
0.1464843750,2,185.0000000000,51.0000000000,60.0000000000,,,
0.1484375000,2,172.0000000000,51.0000000000,60.0000000000,,,
0.1503906250,2,156.0000000000,51.0000000000,60.0000000000,,,
0.1523437500,2,149.0000000000,51.0000000000,60.0000000000,,,
0.1542968750,2,152.0000000000,51.0000000000,60.0000000000,,,
0.1562500000,2,166.0000000000,51.0000000000,60.0000000000,,,
0.1582031250,2,179.0000000000,51.0000000000,60.0000000000,,,
0.1601562500,2,171.0000000000,51.0000000000,60.0000000000,,,
0.1621093750,2,145.0000000000,51.0000000000,60.0000000000,,,
0.1640625000,2,131.0000000000,51.0000000000,60.0000000000,,,
0.1660156250,2,145.0000000000,57.0000000000,57.0000000000,,,
0.1679687500,2,170.0000000000,57.0000000000,57.0000000000,,,
0.1699218750,2,181.0000000000,57.0000000000,57.0000000000,,,
0.1718750000,2,155.0000000000,57.0000000000,57.0000000000,,,
0.1738281250,2,117.0000000000,57.0000000000,57.0000000000,,,
0.1757812500,2,101.0000000000,57.0000000000,57.0000000000,,,
0.1777343750,2,115.0000000000,57.0000000000,57.0000000000,,,
0.1796875000,2,135.0000000000,57.0000000000,57.0000000000,,,
0.1816406250,2,129.0000000000,57.0000000000,57.0000000000,,,
0.1835937500,2,102.0000000000,57.0000000000,57.0000000000,,,
0.1855468750,2,87.0000000000,57.0000000000,57.0000000000,,,
0.1875000000,3,75.0000000000,57.0000000000,57.0000000000,,,
0.1894531250,3,65.0000000000,57.0000000000,57.0000000000,,,
0.1914062500,3,65.0000000000,57.0000000000,57.0000000000,,,
0.1933593750,3,56.0000000000,57.0000000000,57.0000000000,,,
0.1953125000,3,24.0000000000,57.0000000000,57.0000000000,,,
0.1972656250,3,-12.0000000000,57.0000000000,57.0000000000,,,
0.1992187500,3,-42.0000000000,57.0000000000,57.0000000000,,,
