Time:512Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
0.0000000000,0,-3.0000000000,40.0000000000,54.0000000000,,,
0.0019531250,0,56.0000000000,40.0000000000,54.0000000000,,,
0.0039062500,0,82.0000000000,40.0000000000,54.0000000000,,,
0.0058593750,0,57.0000000000,40.0000000000,54.0000000000,,,
0.0078125000,0,20.0000000000,40.0000000000,54.0000000000,,,
0.0097656250,0,4.0000000000,40.0000000000,54.0000000000,,,
0.0117187500,0,-6.0000000000,40.0000000000,54.0000000000,,,
0.0136718750,0,-21.0000000000,40.0000000000,54.0000000000,,,
0.0156250000,0,-11.0000000000,40.0000000000,54.0000000000,,,
0.0175781250,0,23.0000000000,40.0000000000,54.0000000000,,,
0.0195312500,0,41.0000000000,40.0000000000,54.0000000000,,,
0.0214843750,0,41.0000000000,40.0000000000,54.0000000000,,,
0.0234375000,0,75.0000000000,40.0000000000,54.0000000000,,,
0.0253906250,0,121.0000000000,40.0000000000,54.0000000000,,,
0.0273437500,0,146.0000000000,40.0000000000,54.0000000000,,,
0.0292968750,0,128.0000000000,40.0000000000,54.0000000000,,,
0.0312500000,0,117.0000000000,40.0000000000,54.0000000000,,,
0.0332031250,0,148.0000000000,40.0000000000,54.0000000000,,,
0.0351562500,0,179.0000000000,40.0000000000,54.0000000000,,,
0.0371093750,0,167.0000000000,40.0000000000,54.0000000000,,,
0.0390625000,0,137.0000000000,40.0000000000,54.0000000000,,,
0.0410156250,0,130.0000000000,40.0000000000,54.0000000000,,,
0.0429687500,0,132.0000000000,40.0000000000,54.0000000000,,,
0.0449218750,0,129.0000000000,40.0000000000,54.0000000000,,,
0.0468750000,0,119.0000000000,40.0000000000,54.0000000000,,,
0.0488281250,0,99.0000000000,40.0000000000,54.0000000000,,,
0.0507812500,0,87.0000000000,40.0000000000,54.0000000000,,,
0.0527343750,0,88.0000000000,40.0000000000,54.0000000000,,,
0.0546875000,0,108.0000000000,40.0000000000,54.0000000000,,,
0.0566406250,0,135.0000000000,40.0000000000,54.0000000000,,,
0.0585937500,0,136.0000000000,40.0000000000,54.0000000000,,,
0.0605468750,0,117.0000000000,40.0000000000,54.0000000000,,,
0.0625000000,1,88.0000000000,40.0000000000,54.0000000000,,,
0.0644531250,1,44.0000000000,40.0000000000,54.0000000000,,,
0.0664062500,1,10.0000000000,40.0000000000,54.0000000000,,,
0.0683593750,1,-6.0000000000,40.0000000000,54.0000000000,,,
0.0703125000,1,-9.0000000000,40.0000000000,54.0000000000,,,
0.0722656250,1,-3.0000000000,40.0000000000,54.0000000000,,,
0.0742187500,1,10.0000000000,40.0000000000,54.0000000000,,,
0.0761718750,1,21.0000000000,40.0000000000,54.0000000000,,,
0.0781250000,1,32.0000000000,40.0000000000,54.0000000000,,,
0.0800781250,1,57.0000000000,40.0000000000,54.0000000000,,,
0.0820312500,1,65.0000000000,40.0000000000,54.0000000000,,,
0.0839843750,1,40.0000000000,40.0000000000,54.0000000000,,,
0.0859375000,1,5.0000000000,40.0000000000,54.0000000000,,,
0.0878906250,1,-19.0000000000,40.0000000000,54.0000000000,,,
