Time:512Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
0.0000000000,0,-17.0000000000,40.0000000000,74.0000000000,,,
0.0019531250,0,-24.0000000000,40.0000000000,74.0000000000,,,
0.0039062500,0,-54.0000000000,40.0000000000,74.0000000000,,,
0.0058593750,0,-88.0000000000,40.0000000000,74.0000000000,,,
0.0078125000,0,-90.0000000000,40.0000000000,74.0000000000,,,
0.0097656250,0,-97.0000000000,40.0000000000,74.0000000000,,,
0.0117187500,0,-132.0000000000,40.0000000000,74.0000000000,,,
0.0136718750,0,-163.0000000000,40.0000000000,74.0000000000,,,
0.0156250000,0,-166.0000000000,40.0000000000,74.0000000000,,,
0.0175781250,0,-188.0000000000,40.0000000000,74.0000000000,,,
0.0195312500,0,-238.0000000000,40.0000000000,74.0000000000,,,
0.0214843750,0,-260.0000000000,40.0000000000,74.0000000000,,,
0.0234375000,0,-235.0000000000,40.0000000000,74.0000000000,,,
0.0253906250,0,-196.0000000000,40.0000000000,74.0000000000,,,
0.0273437500,0,-161.0000000000,40.0000000000,74.0000000000,,,
0.0292968750,0,-148.0000000000,40.0000000000,74.0000000000,,,
0.0312500000,0,-167.0000000000,40.0000000000,74.0000000000,,,
0.0332031250,0,-193.0000000000,40.0000000000,74.0000000000,,,
0.0351562500,0,-220.0000000000,40.0000000000,74.0000000000,,,
0.0371093750,0,-263.0000000000,40.0000000000,74.0000000000,,,
0.0390625000,0,-289.0000000000,40.0000000000,74.0000000000,,,
0.0410156250,0,-290.0000000000,40.0000000000,74.0000000000,,,
0.0429687500,0,-295.0000000000,40.0000000000,74.0000000000,,,
0.0449218750,0,-298.0000000000,40.0000000000,74.0000000000,,,
0.0468750000,0,-296.0000000000,40.0000000000,74.0000000000,,,
0.0488281250,0,-286.0000000000,40.0000000000,74.0000000000,,,
0.0507812500,0,-284.0000000000,40.0000000000,74.0000000000,,,
0.0527343750,0,-277.0000000000,40.0000000000,74.0000000000,,,
0.0546875000,0,-249.0000000000,40.0000000000,74.0000000000,,,
0.0566406250,0,-204.0000000000,40.0000000000,74.0000000000,,,
0.0585937500,0,-161.0000000000,40.0000000000,74.0000000000,,,
0.0605468750,0,-141.0000000000,40.0000000000,74.0000000000,,,
0.0625000000,1,-150.0000000000,40.0000000000,74.0000000000,,,
0.0644531250,1,-187.0000000000,40.0000000000,74.0000000000,,,
0.0664062500,1,-234.0000000000,40.0000000000,74.0000000000,,,
0.0683593750,1,-261.0000000000,40.0000000000,74.0000000000,,,
0.0703125000,1,-258.0000000000,40.0000000000,74.0000000000,,,
0.0722656250,1,-231.0000000000,40.0000000000,74.0000000000,,,
0.0742187500,1,-189.0000000000,40.0000000000,74.0000000000,,,
0.0761718750,1,-161.0000000000,40.0000000000,74.0000000000,,,
0.0781250000,1,-147.0000000000,40.0000000000,74.0000000000,,,
0.0800781250,1,-155.0000000000,40.0000000000,74.0000000000,,,
0.0820312500,1,-181.0000000000,40.0000000000,74.0000000000,,,
0.0839843750,1,-195.0000000000,40.0000000000,74.0000000000,,,
0.0859375000,1,-149.0000000000,40.0000000000,74.0000000000,,,
0.0878906250,1,-104.0000000000,40.0000000000,74.0000000000,,,
0.0898437500,1,-86.0000000000,40.0000000000,74.0000000000,,,
0.0917968750,1,-70.0000000000,40.0000000000,74.0000000000,,,
0.0937500000,1,-49.0000000000,40.0000000000,74.0000000000,,,
0.0957031250,1,-38.0000000000,40.0000000000,74.0000000000,,,
0.0976562500,1,-37.0000000000,40.0000000000,74.0000000000,,,
0.0996093750,1,-35.0000000000,40.0000000000,74.0000000000,,,
0.1015625000,1,-28.0000000000,40.0000000000,74.0000000000,,,
0.1035156250,1,-14.0000000000,40.0000000000,74.0000000000,,,
0.1054687500,1,6.0000000000,40.0000000000,74.0000000000,,,
0.1074218750,1,28.0000000000,40.0000000000,74.0000000000,,,
0.1093750000,1,27.0000000000,40.0000000000,74.0000000000,,,
0.1113281250,1,35.0000000000,40.0000000000,74.0000000000,,,
0.1132812500,1,55.0000000000,40.0000000000,74.0000000000,,,
0.1152343750,1,71.0000000000,40.0000000000,74.0000000000,,,
0.1171875000,1,74.0000000000,40.0000000000,74.0000000000,,,
0.1191406250,1,49.0000000000,40.0000000000,74.0000000000,,,
0.1210937500,1,1.0000000000,40.0000000000,74.0000000000,,,
0.1230468750,1,-22.0000000000,40.0000000000,74.0000000000,,,
0.1250000000,2,-11.0000000000,40.0000000000,74.0000000000,,,
0.1269531250,2,-1.0000000000,40.0000000000,74.0000000000,,,
0.1289062500,2,-2.0000000000,40.0000000000,74.0000000000,,,
0.1308593750,2,-6.0000000000,40.0000000000,74.0000000000,,,
0.1328125000,2,2.0000000000,40.0000000000,74.0000000000,,,
0.1347656250,2,25.0000000000,40.0000000000,74.0000000000,,,
0.1367187500,2,42.0000000000,40.0000000000,74.0000000000,,,
0.1386718750,2,48.0000000000,40.0000000000,74.0000000000,,,
0.1406250000,2,20.0000000000,40.0000000000,74.0000000000,,,
0.1425781250,2,7.0000000000,40.0000000000,74.0000000000,,,
0.1445312500,2,26.0000000000,40.0000000000,74.0000000000,,,
0.1464843750,2,44.0000000000,40.0000000000,74.0000000000,,,
0.1484375000,2,66.0000000000,40.0000000000,74.0000000000,,,
0.1503906250,2,100.0000000000,40.0000000000,74.0000000000,,,
0.1523437500,2,117.0000000000,40.0000000000,74.0000000000,,,
0.1542968750,2,117.0000000000,40.0000000000,74.0000000000,,,
0.1562500000,2,128.0000000000,40.0000000000,74.0000000000,,,
0.1582031250,2,139.0000000000,40.0000000000,74.0000000000,,,
0.1601562500,2,138.0000000000,40.0000000000,74.0000000000,,,
0.1621093750,2,132.0000000000,40.0000000000,74.0000000000,,,
0.1640625000,2,148.0000000000,40.0000000000,74.0000000000,,,
0.1660156250,2,182.0000000000,40.0000000000,74.0000000000,,,
0.1679687500,2,171.0000000000,40.0000000000,74.0000000000,,,
0.1699218750,2,151.0000000000,40.0000000000,74.0000000000,,,
0.1718750000,2,137.0000000000,40.0000000000,74.0000000000,,,
0.1738281250,2,121.0000000000,40.0000000000,74.0000000000,,,
0.1757812500,2,131.0000000000,40.0000000000,74.0000000000,,,
0.1777343750,2,137.0000000000,40.0000000000,74.0000000000,,,
0.1796875000,2,128.0000000000,40.0000000000,74.0000000000,,,
0.1816406250,2,103.0000000000,40.0000000000,74.0000000000,,,
0.1835937500,2,105.0000000000,40.0000000000,74.0000000000,,,
0.1855468750,2,150.0000000000,40.0000000000,74.0000000000,,,
0.1875000000,3,187.0000000000,40.0000000000,74.0000000000,,,
0.1894531250,3,187.0000000000,40.0000000000,74.0000000000,,,
0.1914062500,3,170.0000000000,40.0000000000,74.0000000000,,,
0.1933593750,3,168.0000000000,40.0000000000,74.0000000000,,,
0.1953125000,3,173.0000000000,40.0000000000,74.0000000000,,,
0.1972656250,3,168.0000000000,40.0000000000,74.0000000000,,,
0.1992187500,3,165.0000000000,40.0000000000,74.0000000000,,,
0.2011718750,3,166.0000000000,40.0000000000,74.0000000000,,,
0.2031250000,3,162.0000000000,40.0000000000,74.0000000000,,,
0.2050781250,3,145.0000000000,40.0000000000,74.0000000000,,,
0.2070312500,3,140.0000000000,40.0000000000,74.0000000000,,,
0.2089843750,3,149.0000000000,40.0000000000,74.0000000000,,,
0.2109375000,3,170.0000000000,40.0000000000,74.0000000000,,,
0.2128906250,3,200.0000000000,40.0000000000,74.0000000000,,,
0.2148437500,3,208.0000000000,40.0000000000,74.0000000000,,,
0.2167968750,3,185.0000000000,40.0000000000,74.0000000000,,,
0.2187500000,3,166.0000000000,40.0000000000,74.0000000000,,,
0.2207031250,3,154.0000000000,40.0000000000,74.0000000000,,,
0.2226562500,3,151.0000000000,40.0000000000,74.0000000000,,,
0.2246093750,3,183.0000000000,40.0000000000,74.0000000000,,,
0.2265625000,3,226.0000000000,40.0000000000,74.0000000000,,,
0.2285156250,3,229.0000000000,40.0000000000,74.0000000000,,,
0.2304687500,3,211.0000000000,40.0000000000,74.0000000000,,,
0.2324218750,3,187.0000000000,40.0000000000,74.0000000000,,,
0.2343750000,3,182.0000000000,40.0000000000,74.0000000000,,,
0.2363281250,3,194.0000000000,40.0000000000,74.0000000000,,,
0.2382812500,3,215.0000000000,40.0000000000,74.0000000000,,,
0.2402343750,3,228.0000000000,40.0000000000,74.0000000000,,,
0.2421875000,3,231.0000000000,40.0000000000,74.0000000000,,,
0.2441406250,3,266.0000000000,40.0000000000,74.0000000000,,,
0.2460937500,3,306.0000000000,40.0000000000,74.0000000000,,,
0.2480468750,3,312.0000000000,40.0000000000,74.0000000000,,,
0.2500000000,4,294.0000000000,40.0000000000,74.0000000000,,,
0.2519531250,4,279.0000000000,40.0000000000,74.0000000000,,,
0.2539062500,4,288.0000000000,40.0000000000,74.0000000000,,,
0.2558593750,4,293.0000000000,40.0000000000,74.0000000000,,,
0.2578125000,4,296.0000000000,40.0000000000,74.0000000000,,,
0.2597656250,4,295.0000000000,40.0000000000,74.0000000000,,,
0.2617187500,4,310.0000000000,40.0000000000,74.0000000000,,,
0.2636718750,4,326.0000000000,40.0000000000,74.0000000000,,,
0.2656250000,4,308.0000000000,40.0000000000,74.0000000000,,,
0.2675781250,4,283.0000000000,40.0000000000,74.0000000000,,,
0.2695312500,4,269.0000000000,40.0000000000,74.0000000000,,,
0.2714843750,4,258.0000000000,40.0000000000,74.0000000000,,,
0.2734375000,4,257.0000000000,40.0000000000,74.0000000000,,,
0.2753906250,4,249.0000000000,40.0000000000,74.0000000000,,,
0.2773437500,4,233.0000000000,40.0000000000,74.0000000000,,,
0.2792968750,4,214.0000000000,40.0000000000,74.0000000000,,,
0.2812500000,4,203.0000000000,40.0000000000,74.0000000000,,,
0.2832031250,4,201.0000000000,40.0000000000,74.0000000000,,,
0.2851562500,4,200.0000000000,44.0000000000,63.0000000000,,,
0.2871093750,4,196.0000000000,44.0000000000,63.0000000000,,,
0.2890625000,4,176.0000000000,44.0000000000,63.0000000000,,,
0.2910156250,4,161.0000000000,44.0000000000,63.0000000000,,,
0.2929687500,4,160.0000000000,44.0000000000,63.0000000000,,,
0.2949218750,4,138.0000000000,44.0000000000,63.0000000000,,,
0.2968750000,4,101.0000000000,44.0000000000,63.0000000000,,,
0.2988281250,4,74.0000000000,44.0000000000,63.0000000000,,,
0.3007812500,4,70.0000000000,44.0000000000,63.0000000000,,,
0.3027343750,4,106.0000000000,44.0000000000,63.0000000000,,,
0.3046875000,4,124.0000000000,44.0000000000,63.0000000000,,,
0.3066406250,4,97.0000000000,44.0000000000,63.0000000000,,,
0.3085937500,4,55.0000000000,44.0000000000,63.0000000000,,,
0.3105468750,4,37.0000000000,44.0000000000,63.0000000000,,,
0.3125000000,5,36.0000000000,44.0000000000,63.0000000000,,,
0.3144531250,5,28.0000000000,44.0000000000,63.0000000000,,,
0.3164062500,5,37.0000000000,44.0000000000,63.0000000000,,,
0.3183593750,5,66.0000000000,44.0000000000,63.0000000000,,,
0.3203125000,5,81.0000000000,44.0000000000,63.0000000000,,,
0.3222656250,5,54.0000000000,44.0000000000,63.0000000000,,,
0.3242187500,5,20.0000000000,44.0000000000,63.0000000000,,,
0.3261718750,5,28.0000000000,44.0000000000,63.0000000000,,,
0.3281250000,5,58.0000000000,44.0000000000,63.0000000000,,,
0.3300781250,5,81.0000000000,44.0000000000,63.0000000000,,,
0.3320312500,5,82.0000000000,44.0000000000,63.0000000000,,,
0.3339843750,5,72.0000000000,44.0000000000,63.0000000000,,,
0.3359375000,5,67.0000000000,44.0000000000,63.0000000000,,,
0.3378906250,5,54.0000000000,44.0000000000,63.0000000000,,,
0.3398437500,5,50.0000000000,44.0000000000,63.0000000000,,,
0.3417968750,5,35.0000000000,44.0000000000,63.0000000000,,,
0.3437500000,5,12.0000000000,44.0000000000,63.0000000000,,,
0.3457031250,5,20.0000000000,44.0000000000,63.0000000000,,,
0.3476562500,5,45.0000000000,44.0000000000,63.0000000000,,,
0.3496093750,5,56.0000000000,44.0000000000,63.0000000000,,,
0.3515625000,5,48.0000000000,44.0000000000,63.0000000000,,,
0.3535156250,5,33.0000000000,44.0000000000,63.0000000000,,,
0.3554687500,5,32.0000000000,44.0000000000,63.0000000000,,,
0.3574218750,5,41.0000000000,44.0000000000,63.0000000000,,,
0.3593750000,5,41.0000000000,44.0000000000,63.0000000000,,,
0.3613281250,5,76.0000000000,44.0000000000,63.0000000000,,,
0.3632812500,5,118.0000000000,44.0000000000,63.0000000000,,,
0.3652343750,5,124.0000000000,44.0000000000,63.0000000000,,,
0.3671875000,5,102.0000000000,44.0000000000,63.0000000000,,,
0.3691406250,5,102.0000000000,44.0000000000,63.0000000000,,,
0.3710937500,5,147.0000000000,44.0000000000,63.0000000000,,,
0.3730468750,5,187.0000000000,44.0000000000,63.0000000000,,,
0.3750000000,6,167.0000000000,44.0000000000,63.0000000000,,,
0.3769531250,6,133.0000000000,44.0000000000,63.0000000000,,,
0.3789062500,6,121.0000000000,44.0000000000,63.0000000000,,,
0.3808593750,6,100.0000000000,44.0000000000,63.0000000000,,,
0.3828125000,6,72.0000000000,44.0000000000,63.0000000000,,,
0.3847656250,6,43.0000000000,44.0000000000,63.0000000000,,,
0.3867187500,6,33.0000000000,44.0000000000,63.0000000000,,,
0.3886718750,6,49.0000000000,44.0000000000,63.0000000000,,,
0.3906250000,6,80.0000000000,44.0000000000,63.0000000000,,,
0.3925781250,6,106.0000000000,44.0000000000,63.0000000000,,,
0.3945312500,6,130.0000000000,44.0000000000,63.0000000000,,,
0.3964843750,6,157.0000000000,44.0000000000,63.0000000000,,,
0.3984375000,6,180.0000000000,44.0000000000,63.0000000000,,,
0.4003906250,6,193.0000000000,44.0000000000,63.0000000000,,,
0.4023437500,6,172.0000000000,44.0000000000,63.0000000000,,,
0.4042968750,6,140.0000000000,44.0000000000,63.0000000000,,,
0.4062500000,6,124.0000000000,44.0000000000,63.0000000000,,,
0.4082031250,6,129.0000000000,44.0000000000,63.0000000000,,,
0.4101562500,6,121.0000000000,44.0000000000,63.0000000000,,,
0.4121093750,6,107.0000000000,44.0000000000,63.0000000000,,,
0.4140625000,6,107.0000000000,44.0000000000,63.0000000000,,,
0.4160156250,6,123.0000000000,44.0000000000,63.0000000000,,,
0.4179687500,6,145.0000000000,44.0000000000,63.0000000000,,,
0.4199218750,6,176.0000000000,44.0000000000,63.0000000000,,,
0.4218750000,6,209.0000000000,44.0000000000,63.0000000000,,,
0.4238281250,6,200.0000000000,44.0000000000,63.0000000000,,,
0.4257812500,6,167.0000000000,44.0000000000,63.0000000000,,,
0.4277343750,6,136.0000000000,44.0000000000,63.0000000000,,,
0.4296875000,6,113.0000000000,44.0000000000,63.0000000000,,,
0.4316406250,6,85.0000000000,44.0000000000,63.0000000000,,,
0.4335937500,6,69.0000000000,44.0000000000,63.0000000000,,,
0.4355468750,6,97.0000000000,44.0000000000,63.0000000000,,,
0.4375000000,7,128.0000000000,44.0000000000,63.0000000000,,,
0.4394531250,7,128.0000000000,44.0000000000,63.0000000000,,,
0.4414062500,7,124.0000000000,44.0000000000,63.0000000000,,,
0.4433593750,7,133.0000000000,44.0000000000,63.0000000000,,,
0.4453125000,7,137.0000000000,44.0000000000,63.0000000000,,,
0.4472656250,7,120.0000000000,44.0000000000,63.0000000000,,,
0.4492187500,7,83.0000000000,44.0000000000,63.0000000000,,,
0.4511718750,7,72.0000000000,44.0000000000,63.0000000000,,,
0.4531250000,7,114.0000000000,44.0000000000,63.0000000000,,,
0.4550781250,7,155.0000000000,44.0000000000,63.0000000000,,,
0.4570312500,7,168.0000000000,44.0000000000,63.0000000000,,,
0.4589843750,7,173.0000000000,44.0000000000,63.0000000000,,,
0.4609375000,7,169.0000000000,44.0000000000,63.0000000000,,,
